participant,variable,date,status,missing_streak_days,message
p14,Exercise_Avg_HR,2020-01-24,Available,0.0,
p14,Sleep_Hours,2020-01-24,Available,0.0,
p14,Sleep_Duration_Score,2020-01-24,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-24,Available,0.0,
p14,Sleep_Restlessness,2020-01-24,Available,0.0,
p14,Sleep_Composition,2020-01-24,Available,0.0,
p14,Sleep_Revitalization,2020-01-24,Available,0.0,
p14,Sleep_Score,2020-01-24,Available,0.0,
p14,Steps,2020-01-25,Available,0.0,
p14,Exercise_Count,2020-01-25,Available,0.0,
p14,Exercise_Duration,2020-01-25,Available,0.0,
p14,Exercise_Distance,2020-01-25,Available,0.0,
p14,Exercise_Calories,2020-01-25,Available,0.0,
p14,Exercise_Avg_HR,2020-01-25,Available,0.0,
p14,Sleep_Hours,2020-01-25,Available,0.0,
p14,Sleep_Duration_Score,2020-01-25,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-25,Available,0.0,
p14,Sleep_Restlessness,2020-01-25,Available,0.0,
p14,Sleep_Composition,2020-01-25,Available,0.0,
p14,Sleep_Revitalization,2020-01-25,Available,0.0,
p14,Sleep_Score,2020-01-25,Available,0.0,
p14,Steps,2020-01-26,Available,0.0,
p14,Exercise_Count,2020-01-26,Available,0.0,
p14,Exercise_Duration,2020-01-26,Available,0.0,
p14,Exercise_Distance,2020-01-26,Available,0.0,
p14,Exercise_Calories,2020-01-26,Available,0.0,
p14,Exercise_Avg_HR,2020-01-26,Available,0.0,
p14,Sleep_Hours,2020-01-26,Available,0.0,
p14,Sleep_Duration_Score,2020-01-26,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-26,Available,0.0,
p14,Sleep_Restlessness,2020-01-26,Available,0.0,
p14,Sleep_Composition,2020-01-26,Available,0.0,
p14,Sleep_Revitalization,2020-01-26,Available,0.0,
p14,Sleep_Score,2020-01-26,Available,0.0,
p14,Steps,2020-01-27,Available,0.0,
p14,Exercise_Count,2020-01-27,Available,0.0,
p14,Exercise_Duration,2020-01-27,Available,0.0,
p14,Exercise_Distance,2020-01-27,Available,0.0,
p14,Exercise_Calories,2020-01-27,Available,0.0,
p14,Exercise_Avg_HR,2020-01-27,Available,0.0,
p14,Sleep_Hours,2020-01-27,Available,0.0,
p14,Sleep_Duration_Score,2020-01-27,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-27,Available,0.0,
p14,Sleep_Restlessness,2020-01-27,Available,0.0,
p14,Sleep_Composition,2020-01-27,Available,0.0,
p14,Sleep_Revitalization,2020-01-27,Available,0.0,
p14,Sleep_Score,2020-01-27,Available,0.0,
p14,Steps,2020-01-28,Available,0.0,
p14,Exercise_Count,2020-01-28,Available,0.0,
p14,Exercise_Duration,2020-01-28,Available,0.0,
p14,Exercise_Distance,2020-01-28,Available,0.0,
p14,Exercise_Calories,2020-01-28,Available,0.0,
p14,Exercise_Avg_HR,2020-01-28,Available,0.0,
p14,Sleep_Hours,2020-01-28,Available,0.0,
p14,Sleep_Duration_Score,2020-01-28,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-28,Available,0.0,
p14,Sleep_Restlessness,2020-01-28,Available,0.0,
p14,Sleep_Composition,2020-01-28,Available,0.0,
p14,Sleep_Revitalization,2020-01-28,Available,0.0,
p14,Sleep_Score,2020-01-28,Available,0.0,
p14,Steps,2020-01-29,Available,0.0,
p14,Exercise_Count,2020-01-29,Available,0.0,
p14,Exercise_Duration,2020-01-29,Available,0.0,
p14,Exercise_Distance,2020-01-29,Available,0.0,
p14,Exercise_Calories,2020-01-29,Available,0.0,
p14,Exercise_Avg_HR,2020-01-29,Available,0.0,
p14,Sleep_Hours,2020-01-29,Available,0.0,
p14,Sleep_Duration_Score,2020-01-29,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-29,Available,0.0,
p14,Sleep_Restlessness,2020-01-29,Available,0.0,
p14,Sleep_Composition,2020-01-29,Available,0.0,
p14,Sleep_Revitalization,2020-01-29,Available,0.0,
p14,Sleep_Score,2020-01-29,Available,0.0,
p14,Steps,2020-01-30,Available,0.0,
p14,Exercise_Count,2020-01-30,Available,0.0,
p14,Exercise_Duration,2020-01-30,Available,0.0,
p14,Exercise_Distance,2020-01-30,Available,0.0,
p14,Exercise_Calories,2020-01-30,Available,0.0,
p14,Exercise_Avg_HR,2020-01-30,Available,0.0,
p14,Sleep_Hours,2020-01-30,Available,0.0,
p14,Sleep_Duration_Score,2020-01-30,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-30,Available,0.0,
p14,Sleep_Restlessness,2020-01-30,Available,0.0,
p14,Sleep_Composition,2020-01-30,Available,0.0,
p14,Sleep_Revitalization,2020-01-30,Available,0.0,
p14,Sleep_Score,2020-01-30,Available,0.0,
p14,Steps,2020-01-31,Available,0.0,
p14,Exercise_Count,2020-01-31,Available,0.0,
p14,Exercise_Duration,2020-01-31,Available,0.0,
p14,Exercise_Distance,2020-01-31,Available,0.0,
p14,Exercise_Calories,2020-01-31,Available,0.0,
p14,Exercise_Avg_HR,2020-01-31,Available,0.0,
p14,Sleep_Hours,2020-01-31,Available,0.0,
p14,Sleep_Duration_Score,2020-01-31,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-31,Available,0.0,
p14,Sleep_Restlessness,2020-01-31,Available,0.0,
p14,Sleep_Composition,2020-01-31,Available,0.0,
p14,Sleep_Revitalization,2020-01-31,Available,0.0,
p14,Sleep_Score,2020-01-31,Available,0.0,
p14,Steps,2020-02-01,Available,0.0,
p14,Exercise_Count,2020-02-01,Available,0.0,
p14,Exercise_Duration,2020-02-01,Available,0.0,
p14,Exercise_Distance,2020-02-01,Available,0.0,
p14,Exercise_Calories,2020-02-01,Available,0.0,
p14,Exercise_Avg_HR,2020-02-01,Available,0.0,
p14,Sleep_Hours,2020-02-01,Available,0.0,
p14,Sleep_Duration_Score,2020-02-01,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-01,Available,0.0,
p14,Sleep_Restlessness,2020-02-01,Available,1.0,
p14,Sleep_Composition,2020-02-01,Available,1.0,
p14,Sleep_Revitalization,2020-02-01,Available,1.0,
p14,Sleep_Score,2020-02-01,Available,1.0,
p14,Steps,2020-02-02,Available,0.0,
p14,Exercise_Count,2020-02-02,Available,0.0,
p14,Exercise_Duration,2020-02-02,Available,0.0,
p14,Exercise_Distance,2020-02-02,Available,0.0,
p14,Exercise_Calories,2020-02-02,Available,0.0,
p14,Exercise_Avg_HR,2020-02-02,Available,0.0,
p14,Sleep_Hours,2020-02-02,Available,1.0,
p14,Sleep_Duration_Score,2020-02-02,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-02,Available,1.0,
p14,Sleep_Restlessness,2020-02-02,Available,2.0,
p14,Sleep_Composition,2020-02-02,Available,2.0,
p14,Sleep_Revitalization,2020-02-02,Available,2.0,
p14,Sleep_Score,2020-02-02,Available,2.0,
p14,Steps,2020-02-03,Available,0.0,
p14,Exercise_Count,2020-02-03,Available,0.0,
p14,Exercise_Duration,2020-02-03,Available,0.0,
p14,Exercise_Distance,2020-02-03,Available,0.0,
p14,Exercise_Calories,2020-02-03,Available,0.0,
p14,Exercise_Avg_HR,2020-02-03,Available,0.0,
p14,Sleep_Hours,2020-02-03,Available,1.0,
p14,Sleep_Duration_Score,2020-02-03,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-03,Available,1.0,
p14,Sleep_Restlessness,2020-02-03,Available,2.0,
p14,Sleep_Composition,2020-02-03,Available,2.0,
p14,Sleep_Revitalization,2020-02-03,Available,2.0,
p14,Sleep_Score,2020-02-03,Available,2.0,
p14,Steps,2020-02-04,Available,0.0,
p14,Exercise_Count,2020-02-04,Available,0.0,
p14,Exercise_Duration,2020-02-04,Available,0.0,
p14,Exercise_Distance,2020-02-04,Available,0.0,
p14,Exercise_Calories,2020-02-04,Available,0.0,
p14,Exercise_Avg_HR,2020-02-04,Available,0.0,
p14,Sleep_Hours,2020-02-04,Available,1.0,
p14,Sleep_Duration_Score,2020-02-04,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-04,Available,1.0,
p14,Sleep_Restlessness,2020-02-04,Available,2.0,
p14,Sleep_Composition,2020-02-04,Available,2.0,
p14,Sleep_Revitalization,2020-02-04,Available,2.0,
p14,Sleep_Score,2020-02-04,Available,2.0,
p14,Steps,2020-02-05,Available,0.0,
p14,Exercise_Count,2020-02-05,Available,0.0,
p14,Exercise_Duration,2020-02-05,Available,0.0,
p14,Exercise_Distance,2020-02-05,Available,0.0,
p14,Exercise_Calories,2020-02-05,Available,0.0,
p14,Exercise_Avg_HR,2020-02-05,Available,0.0,
p14,Sleep_Hours,2020-02-05,Available,1.0,
p14,Sleep_Duration_Score,2020-02-05,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-05,Available,1.0,
p14,Sleep_Restlessness,2020-02-05,Available,2.0,
p14,Sleep_Composition,2020-02-05,Available,2.0,
p14,Sleep_Revitalization,2020-02-05,Available,2.0,
p14,Sleep_Score,2020-02-05,Available,2.0,
p14,Steps,2020-02-06,Available,0.0,
p14,Exercise_Count,2020-02-06,Available,0.0,
p14,Exercise_Duration,2020-02-06,Available,0.0,
p14,Exercise_Distance,2020-02-06,Available,0.0,
p14,Exercise_Calories,2020-02-06,Available,0.0,
p14,Exercise_Avg_HR,2020-02-06,Available,0.0,
p14,Sleep_Hours,2020-02-06,Available,1.0,
p14,Sleep_Duration_Score,2020-02-06,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-06,Available,1.0,
p14,Sleep_Restlessness,2020-02-06,Available,2.0,
p14,Sleep_Composition,2020-02-06,Available,2.0,
p14,Sleep_Revitalization,2020-02-06,Available,2.0,
p14,Sleep_Score,2020-02-06,Available,2.0,
p14,Steps,2020-02-07,Available,0.0,
p14,Exercise_Count,2020-02-07,Available,0.0,
p14,Exercise_Duration,2020-02-07,Available,0.0,
p14,Exercise_Distance,2020-02-07,Available,0.0,
p14,Exercise_Calories,2020-02-07,Available,0.0,
p14,Exercise_Avg_HR,2020-02-07,Available,0.0,
p14,Sleep_Hours,2020-02-07,Available,1.0,
p14,Sleep_Duration_Score,2020-02-07,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-07,Available,1.0,
p14,Sleep_Restlessness,2020-02-07,Available,2.0,
p14,Sleep_Composition,2020-02-07,Available,2.0,
p14,Sleep_Revitalization,2020-02-07,Available,2.0,
p14,Sleep_Score,2020-02-07,Available,2.0,
p14,Steps,2020-02-08,Available,0.0,
p14,Exercise_Count,2020-02-08,Available,0.0,
p14,Exercise_Duration,2020-02-08,Available,0.0,
p14,Exercise_Distance,2020-02-08,Available,0.0,
p14,Exercise_Calories,2020-02-08,Available,0.0,
p14,Exercise_Avg_HR,2020-02-08,Available,0.0,
p14,Sleep_Hours,2020-02-08,Available,1.0,
p14,Sleep_Duration_Score,2020-02-08,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-08,Available,1.0,
p14,Sleep_Restlessness,2020-02-08,Available,2.0,
p14,Sleep_Composition,2020-02-08,Available,2.0,
p14,Sleep_Revitalization,2020-02-08,Available,2.0,
p14,Sleep_Score,2020-02-08,Available,2.0,
p14,Steps,2020-02-09,Available,0.0,
p14,Exercise_Count,2020-02-09,Available,0.0,
p14,Exercise_Duration,2020-02-09,Available,0.0,
p14,Exercise_Distance,2020-02-09,Available,0.0,
p14,Exercise_Calories,2020-02-09,Available,0.0,
p14,Exercise_Avg_HR,2020-02-09,Available,0.0,
p14,Sleep_Hours,2020-02-09,Available,1.0,
p14,Sleep_Duration_Score,2020-02-09,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-09,Available,1.0,
p14,Sleep_Restlessness,2020-02-09,Available,2.0,
p14,Sleep_Composition,2020-02-09,Available,2.0,
p14,Sleep_Revitalization,2020-02-09,Available,2.0,
p14,Sleep_Score,2020-02-09,Available,2.0,
p14,Steps,2020-02-10,Available,0.0,
p14,Exercise_Count,2020-02-10,Available,0.0,
p14,Exercise_Duration,2020-02-10,Available,0.0,
p14,Exercise_Distance,2020-02-10,Available,0.0,
p14,Exercise_Calories,2020-02-10,Available,0.0,
p14,Exercise_Avg_HR,2020-02-10,Available,0.0,
p14,Sleep_Hours,2020-02-10,Available,1.0,
p14,Sleep_Duration_Score,2020-02-10,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-10,Available,1.0,
p14,Sleep_Restlessness,2020-02-10,Available,2.0,
p14,Sleep_Composition,2020-02-10,Available,2.0,
p14,Sleep_Revitalization,2020-02-10,Available,2.0,
p14,Sleep_Score,2020-02-10,Available,2.0,
p14,Steps,2020-02-11,Available,0.0,
p14,Exercise_Count,2020-02-11,Available,0.0,
p14,Exercise_Duration,2020-02-11,Available,0.0,
p14,Exercise_Distance,2020-02-11,Available,0.0,
p14,Exercise_Calories,2020-02-11,Available,0.0,
p14,Exercise_Avg_HR,2020-02-11,Available,0.0,
p14,Sleep_Hours,2020-02-11,Available,1.0,
p14,Sleep_Duration_Score,2020-02-11,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-11,Available,1.0,
p14,Sleep_Restlessness,2020-02-11,Available,2.0,
p14,Sleep_Composition,2020-02-11,Available,2.0,
p14,Sleep_Revitalization,2020-02-11,Available,2.0,
p14,Sleep_Score,2020-02-11,Available,2.0,
p14,Steps,2020-02-12,Available,0.0,
p14,Exercise_Count,2020-02-12,Available,0.0,
p14,Exercise_Duration,2020-02-12,Available,0.0,
p14,Exercise_Distance,2020-02-12,Available,0.0,
p14,Exercise_Calories,2020-02-12,Available,0.0,
p14,Exercise_Avg_HR,2020-02-12,Available,0.0,
p14,Sleep_Hours,2020-02-12,Available,0.0,
p14,Sleep_Duration_Score,2020-02-12,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-12,Available,0.0,
p14,Sleep_Restlessness,2020-02-12,Available,1.0,
p14,Sleep_Composition,2020-02-12,Available,1.0,
p14,Sleep_Revitalization,2020-02-12,Available,1.0,
p14,Sleep_Score,2020-02-12,Available,1.0,
p14,Steps,2020-02-13,Available,0.0,
p14,Exercise_Count,2020-02-13,Available,0.0,
p14,Exercise_Duration,2020-02-13,Available,0.0,
p14,Exercise_Distance,2020-02-13,Available,0.0,
p14,Exercise_Calories,2020-02-13,Available,0.0,
p14,Exercise_Avg_HR,2020-02-13,Available,0.0,
p14,Sleep_Hours,2020-02-13,Available,0.0,
p14,Sleep_Duration_Score,2020-02-13,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-13,Available,0.0,
p14,Sleep_Restlessness,2020-02-13,Available,1.0,
p14,Sleep_Composition,2020-02-13,Available,1.0,
p14,Sleep_Revitalization,2020-02-13,Available,1.0,
p14,Sleep_Score,2020-02-13,Available,1.0,
p14,Steps,2020-02-14,Available,0.0,
p14,Exercise_Count,2020-02-14,Available,0.0,
p14,Exercise_Duration,2020-02-14,Available,0.0,
p14,Exercise_Distance,2020-02-14,Available,0.0,
p14,Exercise_Calories,2020-02-14,Available,0.0,
p14,Exercise_Avg_HR,2020-02-14,Available,0.0,
p14,Sleep_Hours,2020-02-14,Available,0.0,
p14,Sleep_Duration_Score,2020-02-14,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-14,Available,0.0,
p14,Sleep_Restlessness,2020-02-14,Available,1.0,
p14,Sleep_Composition,2020-02-14,Available,1.0,
p14,Sleep_Revitalization,2020-02-14,Available,1.0,
p14,Sleep_Score,2020-02-14,Available,1.0,
p14,Steps,2020-02-15,Available,0.0,
p14,Exercise_Count,2020-02-15,Available,0.0,
p14,Exercise_Duration,2020-02-15,Available,0.0,
p14,Exercise_Distance,2020-02-15,Available,0.0,
p14,Exercise_Calories,2020-02-15,Available,0.0,
p14,Exercise_Avg_HR,2020-02-15,Available,0.0,
p14,Sleep_Hours,2020-02-15,Available,0.0,
p14,Sleep_Duration_Score,2020-02-15,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-15,Available,0.0,
p14,Sleep_Restlessness,2020-02-15,Available,1.0,
p14,Sleep_Composition,2020-02-15,Available,1.0,
p14,Sleep_Revitalization,2020-02-15,Available,1.0,
p14,Sleep_Score,2020-02-15,Available,1.0,
p14,Steps,2020-02-16,Available,0.0,
p14,Exercise_Count,2020-02-16,Available,0.0,
p14,Exercise_Duration,2020-02-16,Available,0.0,
p14,Exercise_Distance,2020-02-16,Available,0.0,
p14,Exercise_Calories,2020-02-16,Available,0.0,
p14,Exercise_Avg_HR,2020-02-16,Available,0.0,
p14,Sleep_Hours,2020-02-16,Available,0.0,
p14,Sleep_Duration_Score,2020-02-16,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-16,Available,0.0,
p14,Sleep_Restlessness,2020-02-16,Available,1.0,
p14,Sleep_Composition,2020-02-16,Available,1.0,
p14,Sleep_Revitalization,2020-02-16,Available,1.0,
p14,Sleep_Score,2020-02-16,Available,1.0,
p14,Steps,2020-02-17,Available,0.0,
p14,Exercise_Count,2020-02-17,Available,0.0,
p14,Exercise_Duration,2020-02-17,Available,0.0,
p14,Exercise_Distance,2020-02-17,Available,0.0,
p14,Exercise_Calories,2020-02-17,Available,0.0,
p14,Exercise_Avg_HR,2020-02-17,Available,0.0,
p14,Sleep_Hours,2020-02-17,Available,1.0,
p14,Sleep_Duration_Score,2020-02-17,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-17,Available,1.0,
p14,Sleep_Restlessness,2020-02-17,Available,2.0,
p14,Sleep_Composition,2020-02-17,Available,2.0,
p14,Sleep_Revitalization,2020-02-17,Available,2.0,
p14,Sleep_Score,2020-02-17,Available,2.0,
p14,Steps,2020-02-18,Available,0.0,
p14,Exercise_Count,2020-02-18,Available,0.0,
p14,Exercise_Duration,2020-02-18,Available,0.0,
p14,Exercise_Distance,2020-02-18,Available,0.0,
p14,Exercise_Calories,2020-02-18,Available,0.0,
p14,Exercise_Avg_HR,2020-02-18,Available,0.0,
p14,Sleep_Hours,2020-02-18,Available,1.0,
p14,Sleep_Duration_Score,2020-02-18,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-18,Available,1.0,
p14,Sleep_Restlessness,2020-02-18,Available,2.0,
p14,Sleep_Composition,2020-02-18,Available,2.0,
p14,Sleep_Revitalization,2020-02-18,Available,2.0,
p14,Sleep_Score,2020-02-18,Available,2.0,
p14,Steps,2020-02-19,Available,0.0,
p14,Exercise_Count,2020-02-19,Available,0.0,
p14,Exercise_Duration,2020-02-19,Available,0.0,
p14,Exercise_Distance,2020-02-19,Available,0.0,
p14,Exercise_Calories,2020-02-19,Available,0.0,
p14,Exercise_Avg_HR,2020-02-19,Available,0.0,
p14,Sleep_Hours,2020-02-19,Available,1.0,
p14,Sleep_Duration_Score,2020-02-19,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-19,Available,1.0,
p14,Sleep_Restlessness,2020-02-19,Available,2.0,
p14,Sleep_Composition,2020-02-19,Available,2.0,
p14,Sleep_Revitalization,2020-02-19,Available,2.0,
p14,Sleep_Score,2020-02-19,Available,2.0,
p14,Steps,2020-02-20,Available,0.0,
p14,Exercise_Count,2020-02-20,Available,0.0,
p14,Exercise_Duration,2020-02-20,Available,0.0,
p14,Exercise_Distance,2020-02-20,Available,0.0,
p14,Exercise_Calories,2020-02-20,Available,0.0,
p14,Exercise_Avg_HR,2020-02-20,Available,0.0,
p14,Sleep_Hours,2020-02-20,Available,1.0,
p14,Sleep_Duration_Score,2020-02-20,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-20,Available,1.0,
p14,Sleep_Restlessness,2020-02-20,Available,2.0,
p14,Sleep_Composition,2020-02-20,Available,2.0,
p14,Sleep_Revitalization,2020-02-20,Available,2.0,
p14,Sleep_Score,2020-02-20,Available,2.0,
p14,Steps,2020-02-21,Available,0.0,
p14,Exercise_Count,2020-02-21,Available,0.0,
p14,Exercise_Duration,2020-02-21,Available,0.0,
p14,Exercise_Distance,2020-02-21,Available,0.0,
p14,Exercise_Calories,2020-02-21,Available,0.0,
p14,Exercise_Avg_HR,2020-02-21,Available,0.0,
p14,Sleep_Hours,2020-02-21,Available,1.0,
p14,Sleep_Duration_Score,2020-02-21,Available,2.0,
p14,Deep_Sleep_Minutes,2020-02-21,Available,1.0,
p14,Sleep_Restlessness,2020-02-21,Available,2.0,
p14,Sleep_Composition,2020-02-21,Available,2.0,
p14,Sleep_Revitalization,2020-02-21,Available,2.0,
p14,Sleep_Score,2020-02-21,Available,2.0,
p14,Steps,2020-02-22,Available,0.0,
p14,Exercise_Count,2020-02-22,Available,0.0,
p14,Exercise_Duration,2020-02-22,Available,0.0,
p14,Exercise_Distance,2020-02-22,Available,0.0,
p14,Exercise_Calories,2020-02-22,Available,0.0,
p14,Exercise_Avg_HR,2020-02-22,Available,0.0,
p14,Sleep_Hours,2020-02-22,Available,1.0,
p14,Sleep_Duration_Score,2020-02-22,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-22,Available,1.0,
p14,Sleep_Restlessness,2020-02-22,Available,1.0,
p14,Sleep_Composition,2020-02-22,Available,1.0,
p14,Sleep_Revitalization,2020-02-22,Available,1.0,
p14,Sleep_Score,2020-02-22,Available,1.0,
p14,Steps,2020-02-23,Available,0.0,
p14,Exercise_Count,2020-02-23,Available,0.0,
p14,Exercise_Duration,2020-02-23,Available,0.0,
p14,Exercise_Distance,2020-02-23,Available,0.0,
p14,Exercise_Calories,2020-02-23,Available,0.0,
p14,Exercise_Avg_HR,2020-02-23,Available,0.0,
p14,Sleep_Hours,2020-02-23,Available,1.0,
p14,Sleep_Duration_Score,2020-02-23,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-23,Available,1.0,
p14,Sleep_Restlessness,2020-02-23,Available,1.0,
p14,Sleep_Composition,2020-02-23,Available,1.0,
p14,Sleep_Revitalization,2020-02-23,Available,1.0,
p14,Sleep_Score,2020-02-23,Available,1.0,
p14,Steps,2020-02-24,Available,0.0,
p14,Exercise_Count,2020-02-24,Available,0.0,
p14,Exercise_Duration,2020-02-24,Available,0.0,
p14,Exercise_Distance,2020-02-24,Available,0.0,
p14,Exercise_Calories,2020-02-24,Available,0.0,
p14,Exercise_Avg_HR,2020-02-24,Available,0.0,
p14,Sleep_Hours,2020-02-24,Available,1.0,
p14,Sleep_Duration_Score,2020-02-24,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-24,Available,1.0,
p14,Sleep_Restlessness,2020-02-24,Available,1.0,
p14,Sleep_Composition,2020-02-24,Available,1.0,
p14,Sleep_Revitalization,2020-02-24,Available,1.0,
p14,Sleep_Score,2020-02-24,Available,1.0,
p14,Steps,2020-02-25,Available,0.0,
p14,Exercise_Count,2020-02-25,Available,0.0,
p14,Exercise_Duration,2020-02-25,Available,0.0,
p14,Exercise_Distance,2020-02-25,Available,0.0,
p14,Exercise_Calories,2020-02-25,Available,0.0,
p14,Exercise_Avg_HR,2020-02-25,Available,0.0,
p14,Sleep_Hours,2020-02-25,Available,1.0,
p14,Sleep_Duration_Score,2020-02-25,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-25,Available,1.0,
p14,Sleep_Restlessness,2020-02-25,Available,1.0,
p14,Sleep_Composition,2020-02-25,Available,1.0,
p14,Sleep_Revitalization,2020-02-25,Available,1.0,
p14,Sleep_Score,2020-02-25,Available,1.0,
p14,Steps,2020-02-26,Available,0.0,
p14,Exercise_Count,2020-02-26,Available,0.0,
p14,Exercise_Duration,2020-02-26,Available,0.0,
p14,Exercise_Distance,2020-02-26,Available,0.0,
p14,Exercise_Calories,2020-02-26,Available,0.0,
p14,Exercise_Avg_HR,2020-02-26,Available,0.0,
p14,Sleep_Hours,2020-02-26,Available,1.0,
p14,Sleep_Duration_Score,2020-02-26,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-26,Available,1.0,
p14,Sleep_Restlessness,2020-02-26,Available,1.0,
p14,Sleep_Composition,2020-02-26,Available,1.0,
p14,Sleep_Revitalization,2020-02-26,Available,1.0,
p14,Sleep_Score,2020-02-26,Available,1.0,
p14,Steps,2020-02-27,Available,0.0,
p14,Exercise_Count,2020-02-27,Available,0.0,
p14,Exercise_Duration,2020-02-27,Available,0.0,
p14,Exercise_Distance,2020-02-27,Available,0.0,
p14,Exercise_Calories,2020-02-27,Available,0.0,
p14,Exercise_Avg_HR,2020-02-27,Available,0.0,
p14,Sleep_Hours,2020-02-27,Available,1.0,
p14,Sleep_Duration_Score,2020-02-27,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-27,Available,1.0,
p14,Sleep_Restlessness,2020-02-27,Available,1.0,
p14,Sleep_Composition,2020-02-27,Available,1.0,
p14,Sleep_Revitalization,2020-02-27,Available,1.0,
p14,Sleep_Score,2020-02-27,Available,1.0,
p14,Steps,2020-02-28,Available,0.0,
p14,Exercise_Count,2020-02-28,Available,0.0,
p14,Exercise_Duration,2020-02-28,Available,0.0,
p14,Exercise_Distance,2020-02-28,Available,0.0,
p14,Exercise_Calories,2020-02-28,Available,0.0,
p14,Exercise_Avg_HR,2020-02-28,Available,0.0,
p14,Sleep_Hours,2020-02-28,Available,1.0,
p14,Sleep_Duration_Score,2020-02-28,Available,1.0,
p14,Deep_Sleep_Minutes,2020-02-28,Available,1.0,
p14,Sleep_Restlessness,2020-02-28,Available,1.0,
p14,Sleep_Composition,2020-02-28,Available,1.0,
p14,Sleep_Revitalization,2020-02-28,Available,1.0,
p14,Sleep_Score,2020-02-28,Available,1.0,
p14,Steps,2020-02-29,Available,0.0,
p14,Exercise_Count,2020-02-29,Available,0.0,
